OrderID,ShipMode,OrderPriority,NumberOfProducts,TotalSales,TotalQuantity,TotalProfit,TotalShippingCost
IN-2014-42556,Standard Class,Medium,2,171.99,6,55.17,11.3
IN-2014-42563,Standard Class,Medium,2,130.29000000000002,4,53.04,7.63
IN-2014-42801,Standard Class,Medium,2,244.74,5,49.980000000000004,26.07
IN-2014-42808,Standard Class,Medium,7,2973.3,19,825.78,175.21
IN-2014-42836,First Class,High,1,143.91,3,63.27,29.35
IN-2014-42941,First Class,High,4,715.311,12,237.201,111.22
IN-2014-43018,Second Class,Medium,1,81.8712,2,14.7912,10.53
IN-2014-43039,Standard Class,Low,7,2053.29,27,454.08000000000004,229.28
IN-2014-43088,Standard Class,High,4,843.3,17,231.27,80.26
IN-2014-43158,Second Class,High,1,287.28,7,48.72,43.12
IN-2014-43263,Second Class,Critical,1,378.405,5,113.505,115.98
IN-2014-43382,Second Class,Critical,2,293.61,7,51.42,67.69
IN-2014-43396,Standard Class,Medium,2,72.171,5,3.7110000000000003,6.71
IN-2014-43410,Second Class,Medium,2,838.755,5,217.275,77.59
IN-2014-43550,First Class,High,1,1091.2806,3,46.9206,243.11
IN-2014-43571,Standard Class,Medium,2,384.048,8,80.448,27.650000000000002
IN-2014-43872,Second Class,High,1,15.96,1,2.37,1.22
IN-2014-44012,Second Class,Critical,2,635.0400000000001,6,83.52,141.54000000000002
IN-2014-44047,Standard Class,Medium,5,1414.26,22,442.26,83.06
IN-2014-44089,Standard Class,High,1,493.38,3,123.3,83.06
IN-2014-44110,Same Day,High,1,63.1215,3,2.2815,0.66
IN-2014-44138,Standard Class,Low,1,286.32,2,57.24,16.29
IN-2014-44152,Second Class,Critical,4,1370.97,9,544.98,243.76000000000002
IN-2014-44166,Standard Class,Medium,2,543.0600000000001,6,64.47,40.79
IN-2014-44236,Standard Class,Medium,3,769.29,14,182.25,70.17
IN-2014-44250,Standard Class,High,1,99.0522,9,6.9822,15.58
IN-2014-44257,Second Class,High,3,2423.2448999999997,23,-0.5450999999999908,400.15999999999997
IN-2014-44264,Standard Class,Medium,5,646.26,10,187.2,49.04
IN-2014-44334,Standard Class,Medium,4,1782.12,20,548.58,121.57
IN-2014-44376,Standard Class,Medium,2,792.828,6,318.348,54.870000000000005
IN-2014-44397,Standard Class,Medium,2,2444.6099999999997,14,341.25,165.76999999999998
IN-2014-44614,Standard Class,Medium,3,471.70349999999996,7,-386.2065,16.29
IN-2014-44719,Same Day,High,2,1123.56,6,375.39,170.37
IN-2014-44782,Standard Class,Medium,1,51.75,1,17.58,4.01
IN-2014-44789,First Class,Critical,4,1096.23,11,449.37,270.27
IN-2014-45174,Standard Class,Medium,8,5555.73,36,1560.42,376.67
IN-2014-45188,First Class,High,4,217.68,12,71.39999999999999,16.2
IN-2014-45202,Same Day,Medium,1,70.02,6,27.9,6.55
IN-2014-45216,Standard Class,High,1,639.06,1,313.11,80.63
IN-2014-45258,Second Class,High,2,610.77,9,210.12,81.94000000000001
IN-2014-45426,Standard Class,Medium,8,954.24,23,197.97,41.64
IN-2014-45559,Second Class,Medium,1,47.25,2,11.31,6.28
IN-2014-45573,Standard Class,Medium,2,2142.9,9,157.64999999999998,140.0
IN-2014-45601,Second Class,Medium,1,412.2,3,70.02,21.34
IN-2014-45622,Standard Class,High,2,1370.79,18,380.43,142.41
IN-2014-45734,Standard Class,Medium,1,37.08,3,17.73,1.01
IN-2014-45748,Standard Class,High,1,36.6168,1,3.4968,6.55
IN-2014-45755,Standard Class,Medium,5,723.303,19,28.982999999999997,33.62
IN-2014-45762,Second Class,High,1,54.36,3,20.07,6.42
IN-2014-45769,Second Class,High,2,81.486,6,19.026,9.940000000000001
IN-2014-45986,Standard Class,Medium,2,1779.03,13,-18.509999999999998,95.91000000000001
IN-2014-46007,Second Class,High,2,549.9,6,9.09,79.54
IN-2014-46084,Standard Class,Medium,1,449.9154,2,203.1354,13.94
IN-2014-46140,Standard Class,Medium,2,601.83,5,101.82,38.17
IN-2014-46203,Standard Class,Medium,1,15.54,1,4.5,1.56
IN-2014-46343,Standard Class,Medium,2,117.9,10,35.1,3.85
IN-2014-46420,Standard Class,Medium,2,68.46000000000001,6,14.579999999999998,4.13
IN-2014-46595,Second Class,High,2,988.92,9,114.48,215.01999999999998
IN-2014-46616,Standard Class,High,5,2918.73,13,972.66,280.4
IN-2014-46665,Standard Class,Medium,4,2122.983,21,148.59300000000002,117.73
IN-2014-46686,Standard Class,Medium,1,6.9,1,-0.84,0.05
IN-2014-46777,Standard Class,Medium,10,4621.7699999999995,39,1515.24,361.39
IN-2014-46875,First Class,Medium,1,930.0,2,158.1,112.76
IN-2014-46917,First Class,High,1,895.05,5,39.75,98.28
IN-2014-47036,Standard Class,High,1,144.1458,3,43.4358,9.46
IN-2014-47120,Second Class,Medium,2,509.09999999999997,10,146.28,56.42
IN-2014-47134,Standard Class,Medium,2,1049.598,9,60.408,62.81
IN-2014-47218,Standard Class,High,1,667.56,4,153.48,89.64
IN-2014-47274,Second Class,Medium,1,940.32,3,141.03,29.7
IN-2014-47295,Standard Class,Medium,1,10.692,1,3.672,0.65
IN-2014-47337,Standard Class,High,3,1445.13,11,479.82,189.23
IN-2014-47435,Second Class,Medium,1,294.3,2,135.36,7.69
IN-2014-47449,First Class,Medium,2,2634.48,12,225.3,367.91
IN-2014-47463,Standard Class,Medium,1,15.48,2,0.24,1.41
IN-2014-47505,First Class,Medium,1,162.0,4,38.88,21.99
IN-2014-47519,Standard Class,High,1,47.1357,3,15.8157,1.42
IN-2014-47568,Standard Class,Medium,1,35.748,2,11.088,2.28
IN-2014-47799,Standard Class,High,2,846.18,6,259.46999999999997,80.69
IN-2014-47806,Second Class,Medium,2,5247.719999999999,10,2284.6800000000003,376.80999999999995
IN-2014-47848,Standard Class,High,1,20.331,3,0.621,3.04
IN-2014-47946,First Class,Medium,1,11.49,1,3.33,0.18
IN-2014-47988,First Class,High,2,861.1500000000001,10,369.75,145.87
IN-2014-48058,Standard Class,Medium,1,177.3,5,40.05,8.62
IN-2014-48079,Second Class,High,1,55.242,2,15.342,6.41
IN-2014-48086,First Class,Medium,1,247.212,2,109.872,18.73
IN-2014-48121,First Class,High,6,986.4495,19,-47.50049999999999,132.61
IN-2014-48156,Second Class,Medium,1,241.74,6,106.2,39.72
IN-2014-48163,Standard Class,Medium,1,44.97,1,21.12,2.01
IN-2014-48205,First Class,High,2,170.019,7,36.729,30.73
IN-2014-48261,First Class,Critical,1,959.76,3,460.62,317.81
IN-2014-48275,Standard Class,High,1,74.91,1,-70.44,7.49
IN-2014-48310,Standard Class,Medium,5,707.37,12,185.54999999999998,37.14
IN-2014-48359,Same Day,Critical,1,327.312,4,5.352,75.15
IN-2014-48534,Standard Class,Medium,1,75.24,6,11.88,7.34
IN-2014-48611,Standard Class,Medium,4,1687.14,22,386.82,129.75
IN-2014-48625,Standard Class,Medium,3,3196.989,17,-719.121,252.54999999999998
IN-2014-48632,Second Class,High,2,92.69999999999999,8,30.240000000000002,8.31
IN-2014-48667,First Class,High,1,85.185,5,4.635,19.91
IN-2014-48730,Second Class,High,1,70.2,2,5.46,15.96
IN-2014-48737,Second Class,High,1,199.2375,5,18.0375,29.84
IN-2014-48758,Standard Class,High,1,39.87,3,8.73,5.62
IN-2014-48814,Standard Class,Low,3,1538.0819999999999,13,236.532,174.4
IN-2014-48870,Standard Class,Low,1,11.0556,2,2.6556,0.56
IN-2014-48877,Second Class,Medium,2,226.839,6,53.07899999999999,7.91
IN-2014-48912,Second Class,High,1,88.47,3,37.98,7.64
IN-2014-48940,Same Day,Medium,1,362.46,7,36.12,50.46
IN-2014-48982,Second Class,High,1,448.8,4,188.4,53.54
IN-2014-49017,Standard Class,Medium,5,1638.7721999999999,12,-30.7878,80.74
IN-2014-49150,Standard Class,Medium,2,74.034,4,19.134,6.539999999999999
IN-2014-49171,Second Class,Medium,1,119.07,1,9.9,4.77
IN-2014-49206,Second Class,High,1,457.164,9,65.934,101.88
IN-2014-49395,Standard Class,Medium,3,645.975,12,7.185000000000002,41.39
IN-2014-49402,Standard Class,Medium,2,47.196,7,13.326,3.55
IN-2014-49465,Standard Class,High,1,153.657,3,63.117,13.67
IN-2014-49472,Standard Class,Medium,1,531.48,4,21.24,53.55
IN-2014-49549,Standard Class,Medium,6,223.9065,19,-67.2135,12.83
IN-2014-49584,First Class,High,1,299.04,7,2.94,39.14
IN-2014-49619,First Class,High,1,359.04,8,107.52,31.65
IN-2014-49675,Standard Class,Medium,2,214.44,6,92.94,15.75
IN-2014-49815,Standard Class,Low,2,522.99,5,80.19,72.74000000000001
IN-2014-50011,Standard Class,Medium,2,2011.203,11,182.193,151.54
IN-2014-50053,Standard Class,Medium,1,57.996,6,19.836,2.98
IN-2014-50088,Standard Class,Medium,1,455.49,3,86.49,9.24
IN-2014-50109,First Class,Medium,2,121.31280000000001,6,31.0128,15.26
IN-2014-50151,Second Class,Critical,1,169.5,2,15.24,35.84
IN-2014-50158,Standard Class,Medium,1,145.86,2,11.64,14.13
IN-2014-50179,Standard Class,Medium,3,1639.47,9,450.87,103.0
IN-2014-50228,First Class,Medium,3,140.8428,12,23.2128,16.41
IN-2014-50417,Standard Class,High,3,827.361,13,96.411,126.88
IN-2014-50473,First Class,High,3,3545.3399999999997,10,430.56,855.23
IN-2014-50480,Standard Class,Low,1,95.64,2,14.34,12.85
IN-2014-50627,Standard Class,Medium,2,183.06,5,46.23,11.0
IN-2014-50669,Second Class,Critical,1,1001.88,6,230.4,208.13
IN-2014-50718,First Class,High,1,162.84,4,63.48,9.44
IN-2014-50795,Standard Class,Medium,2,1941.2099999999998,15,584.55,176.54
IN-2014-50837,Standard Class,Medium,1,84.5778,2,4.5978,5.91
IN-2014-50977,Standard Class,High,2,729.9599999999999,4,160.32,91.15
IN-2014-51033,Standard Class,Medium,1,626.625,5,91.875,54.85
IN-2014-51187,Second Class,Critical,2,145.05,15,8.55,20.009999999999998
IN-2014-51194,Standard Class,Medium,1,61.503,5,5.103,5.13
IN-2014-51222,First Class,Medium,3,1629.1799999999998,9,70.02,141.33
IN-2014-51432,Standard Class,Low,2,2475.42,8,329.76,392.34
IN-2014-51474,Standard Class,High,2,398.007,4,72.687,54.62
IN-2014-51572,Standard Class,Medium,1,1039.08,4,93.48,71.18
IN-2014-51607,Standard Class,Medium,3,2474.7,11,1002.63,217.13
IN-2014-51628,Second Class,High,1,987.957,3,43.857,103.66
IN-2014-51635,Same Day,High,5,1239.1251,16,209.25510000000003,160.77
IN-2014-51684,Standard Class,Medium,3,2621.82,12,555.6,214.47
IN-2014-51719,Second Class,Medium,2,1499.22,11,222.23999999999998,161.37
IN-2014-51824,Second Class,Medium,2,696.6396,20,85.2396,98.86999999999999
IN-2014-51831,First Class,Critical,1,21.84,2,7.38,1.6
IN-2014-51950,Second Class,Critical,4,3136.941,10,944.391,656.78
IN-2014-51985,Standard Class,Medium,1,89.52,8,35.76,3.7
IN-2014-52034,Standard Class,Medium,1,1582.95,5,332.4,62.16
IN-2014-52048,Standard Class,Medium,2,186.39,14,47.7,3.55
IN-2014-52062,Standard Class,High,4,364.629,16,-158.751,42.38
IN-2014-52097,Standard Class,High,1,217.89,5,55.59,23.07
IN-2014-52174,Second Class,High,2,818.829,5,262.599,79.73
IN-2014-52272,Standard Class,Medium,3,670.5899999999999,15,140.28,36.34
IN-2014-52293,Standard Class,Medium,1,247.32,1,2.46,20.97
IN-2014-52384,Same Day,Medium,1,61.47,3,25.74,0.34
IN-2014-52391,Standard Class,Low,4,1194.252,9,-141.678,91.59
IN-2014-52412,Second Class,Medium,1,156.87,3,39.15,12.69
IN-2014-52482,First Class,Critical,2,947.22,8,54.3,181.52
IN-2014-52538,Standard Class,High,2,844.83,5,193.20000000000002,137.55
IN-2014-52615,Standard Class,Medium,1,14.2146,2,0.7746,1.46
IN-2014-52636,Second Class,Medium,1,2098.32,8,860.16,224.28
IN-2014-52818,Standard Class,Medium,2,117.72,4,28.56,4.7299999999999995
IN-2014-52846,Standard Class,Medium,4,251.58210000000003,14,20.372100000000003,6.45
IN-2014-52916,Standard Class,Medium,1,267.3,6,11.88,9.42
IN-2014-52930,Standard Class,Medium,3,344.709,13,32.349,24.990000000000002
IN-2014-52958,Standard Class,Medium,2,211.98000000000002,6,29.34,14.11
IN-2014-53000,Standard Class,Medium,2,429.53999999999996,5,91.17,41.06
IN-2014-53070,Same Day,High,4,2433.6468,18,464.2668,246.04999999999998
IN-2014-53077,Standard Class,Medium,1,76.032,4,33.792,3.22
IN-2014-53252,Standard Class,Medium,1,581.55,5,122.1,45.63
IN-2014-53427,Standard Class,Low,4,4565.52,12,354.41999999999996,323.23
IN-2014-53532,Same Day,Critical,1,20.52,3,6.75,6.83
IN-2014-53574,Standard Class,Medium,1,50.004,4,17.124,3.78
IN-2014-53651,First Class,Critical,2,572.88,5,141.42000000000002,118.4
IN-2014-53693,Same Day,High,1,172.206,1,9.546,9.13
IN-2014-53707,Second Class,Medium,3,1023.45,12,190.98,89.51
IN-2014-54015,Second Class,High,1,11.61,3,5.49,2.41
IN-2014-54050,Standard Class,Medium,2,183.84,5,48.33,10.5
IN-2014-54148,Standard Class,Medium,1,21.99,1,5.04,1.8
IN-2014-54197,Standard Class,High,6,1433.1299999999999,17,367.17,160.98
IN-2014-54211,Standard Class,Medium,2,144.7068,8,33.4668,8.13
IN-2014-54253,Standard Class,Medium,4,937.5,11,233.1,88.53999999999999
IN-2014-54281,Standard Class,Medium,1,88.56,5,38.31,1.8
IN-2014-54421,First Class,High,1,153.9,5,12.3,22.94
IN-2014-54547,Standard Class,Medium,5,1847.5815,18,443.6715,154.99
IN-2014-54582,Standard Class,Medium,2,97.1259,5,11.3859,2.08
IN-2014-54694,Standard Class,Medium,4,838.4100000000001,13,277.05,41.230000000000004
IN-2014-54708,Second Class,Medium,1,1447.44,4,43.32,252.36
IN-2014-54967,Standard Class,Medium,2,162.84,8,60.69,8.02
IN-2014-54981,Second Class,Medium,2,349.218,3,-19.692,25.3
IN-2014-54995,First Class,Medium,1,123.12,3,20.88,7.86
IN-2014-55065,Standard Class,Medium,4,3366.87,24,651.09,240.51999999999998
IN-2014-55086,Standard Class,High,1,45.36,4,2.16,5.55
IN-2014-55191,Standard Class,Medium,1,45.99,3,13.32,2.57
IN-2014-55296,Standard Class,High,4,1065.3600000000001,12,147.60000000000002,129.62
IN-2014-55471,Standard Class,Medium,3,399.75,14,105.06,37.15
IN-2014-55478,Same Day,High,4,168.21,7,44.58,26.75
IN-2014-55513,Standard Class,Medium,2,161.31,11,41.160000000000004,6.16
IN-2014-55730,Standard Class,High,1,1828.35,5,438.75,191.76
IN-2014-55912,Standard Class,Medium,3,1456.59,7,443.55,93.73
IN-2014-55968,Standard Class,Medium,1,23.5554,2,2.2554,1.26
IN-2014-56010,First Class,High,2,600.5613,7,-17.888700000000007,79.34
IN-2014-56094,Standard Class,Medium,2,86.2287,7,9.1587,5.85
IN-2014-56108,Standard Class,Medium,2,745.9371,13,74.5371,48.93000000000001
IN-2014-56136,First Class,High,1,159.138,7,52.878,27.06
IN-2014-56164,Standard Class,Medium,1,77.76,2,13.44,7.01
IN-2014-56206,Standard Class,Medium,2,6723.135,17,2220.255,438.83000000000004
IN-2014-56241,Standard Class,Medium,1,136.5,1,15.0,9.96
IN-2014-56353,Second Class,Medium,2,194.85899999999998,8,-5.811,18.02
IN-2014-56360,First Class,High,2,125.94,8,35.519999999999996,16.77
IN-2014-56437,Standard Class,Medium,1,92.205,5,32.655,6.33
IN-2014-56528,Second Class,Medium,2,88.8,10,31.799999999999997,6.119999999999999
IN-2014-56570,Standard Class,Low,1,87.03,3,15.66,7.55
IN-2014-56591,Standard Class,Low,1,484.029,6,29.709,54.96
IN-2014-56696,Same Day,Critical,3,1219.968,6,297.168,303.96
IN-2014-56801,First Class,Medium,1,93.15,2,6.21,12.19
IN-2014-56808,Second Class,Critical,1,1722.2832,4,539.4432,430.04
IN-2014-56815,Standard Class,Medium,1,31.536,4,9.096,1.31
IN-2014-56899,Standard Class,High,1,93.48,2,28.02,6.26
IN-2014-56920,Standard Class,Medium,3,165.59099999999998,6,51.561,12.6
IN-2014-56962,Second Class,Medium,1,113.82,2,53.46,12.51
IN-2014-57011,Second Class,Critical,4,514.02,11,137.28,140.61
IN-2014-57102,Standard Class,Medium,1,114.84,6,22.86,8.23
IN-2014-57151,Standard Class,Low,2,364.149,7,133.50900000000001,27.25
IN-2014-57158,Second Class,Medium,1,845.424,2,197.244,34.33
IN-2014-57172,Standard Class,Medium,1,1230.66,3,24.57,60.67
IN-2014-57375,Standard Class,Medium,1,368.55,3,4.05,9.21
IN-2014-57403,Standard Class,High,1,37.908,3,1.638,4.28
IN-2014-57410,Standard Class,Medium,3,323.46000000000004,8,138.24,20.959999999999997
IN-2014-57529,Standard Class,Medium,2,413.07899999999995,6,41.679,20.759999999999998
IN-2014-57564,Second Class,Medium,1,10.3455,3,0.3555,1.07
IN-2014-57571,First Class,Critical,1,481.815,5,176.565,55.3
IN-2014-57578,Standard Class,High,1,18.306,3,7.866,0.97
IN-2014-57662,Standard Class,Medium,1,58.05,5,19.95,0.01
IN-2014-57683,Standard Class,Medium,4,1954.2,14,668.13,142.91
IN-2014-57711,Standard Class,High,2,1173.54,7,512.01,105.39
IN-2014-57837,Second Class,High,1,1586.412,4,17.532,307.98
IN-2014-57984,Second Class,Medium,1,963.36,4,154.08,60.59
IN-2014-58138,Standard Class,High,5,3173.553,23,1009.053,303.56
IN-2014-58173,Standard Class,Medium,1,19.35,5,9.15,2.03
IN-2014-58236,Standard Class,Medium,1,30.213,3,10.053,2.22
IN-2014-58306,Standard Class,Medium,1,433.62,11,28.71,48.85
IN-2014-58453,Standard Class,Medium,1,14.19,1,0.99,1.04
IN-2014-58460,Standard Class,Medium,3,4368.81,17,921.99,355.79999999999995
IN-2014-58551,Standard Class,High,1,785.61,3,157.05,152.87
IN-2014-58607,Standard Class,High,3,666.27,20,287.58,88.97999999999999
IN-2014-58635,Standard Class,Medium,1,104.706,2,19.746,7.32
IN-2014-58733,First Class,Medium,1,607.824,4,60.744,80.27
IN-2014-58831,Second Class,High,2,78.27000000000001,5,31.53,8.7
IN-2014-58957,First Class,Critical,2,572.94,11,209.43,176.48000000000002
IN-2014-59048,Standard Class,Low,1,268.1748,2,17.2548,20.16
IN-2014-59069,Second Class,Medium,2,629.667,13,185.607,63.03
IN-2014-59146,Standard Class,High,1,130.248,8,31.608,22.49
IN-2014-59202,Standard Class,Low,1,1703.025,5,737.925,332.14
IN-2014-59363,Second Class,High,1,302.625,5,-36.375,22.3
IN-2014-59426,Same Day,Critical,3,1148.634,16,208.404,376.48
IN-2014-59475,Second Class,Medium,1,23.1702,2,0.3102,1.42
IN-2014-59643,Second Class,High,1,118.665,6,18.945,24.73
IN-2014-59650,First Class,High,1,22.86,2,10.74,4.16
IN-2014-59706,Standard Class,Medium,1,454.5,3,90.9,35.83
IN-2014-59727,Standard Class,Medium,1,50.274,2,13.374,4.19
IN-2014-59762,Standard Class,Medium,1,154.953,3,58.473,14.51
IN-2014-59944,Standard Class,Medium,2,503.577,9,129.987,41.42
IN-2014-60056,First Class,Medium,1,42.84,3,11.07,4.62
IN-2014-60105,Standard Class,Medium,1,126.5382,3,29.4282,5.08
IN-2014-60168,Standard Class,Medium,2,136.7901,8,9.9801,3.42
IN-2014-60175,Standard Class,Medium,5,706.98,18,230.64,41.31
IN-2014-60350,Second Class,Medium,3,196.47899999999998,5,75.069,17.09
IN-2014-60413,Standard Class,Medium,6,2294.0280000000002,26,-310.48199999999997,133.77
IN-2014-60469,Standard Class,Medium,1,329.712,1,94.782,31.0
IN-2014-60476,Standard Class,Medium,5,337.8,16,114.0,17.32
IN-2014-60553,Standard Class,High,1,495.99,11,74.25,41.69
IN-2014-60602,Second Class,High,2,374.382,12,69.822,52.75
IN-2014-60616,Second Class,Medium,3,421.2,16,108.48,35.14
IN-2014-60623,Standard Class,High,1,288.84,2,37.5,53.02
IN-2014-60630,Second Class,Critical,2,536.1,8,215.97,171.71
IN-2014-60840,First Class,Medium,6,1428.72,23,577.74,162.26
IN-2014-61015,Standard Class,High,1,59.94,5,3.24,8.52
IN-2014-61064,Standard Class,High,3,89.39699999999999,10,32.307,9.8
IN-2014-61099,Standard Class,Low,1,241.38,3,57.87,38.07
IN-2014-61106,Standard Class,Medium,1,164.754,6,52.974,14.05
IN-2014-61113,Standard Class,Medium,1,47.58,1,13.32,2.45
IN-2014-61204,Standard Class,Medium,3,459.63779999999997,6,15.1278,17.95
IN-2014-61211,Standard Class,Medium,1,178.2,9,21.33,10.32
IN-2014-61218,First Class,High,1,311.4,6,111.96,36.17
IN-2014-61260,Standard Class,Medium,2,106.44,6,44.25,10.57
IN-2014-61344,First Class,High,1,1241.001,3,124.011,193.21
IN-2014-61393,First Class,High,2,2319.4500000000003,7,988.86,418.11999999999995
IN-2014-61414,Standard Class,Medium,4,1662.09,19,234.0,145.01
IN-2014-61554,Standard Class,Medium,2,629.208,14,142.848,41.97
IN-2014-61575,Standard Class,High,1,823.8591,3,97.3791,140.86
IN-2014-61792,First Class,High,1,4191.507,9,1164.267,614.34
IN-2014-61813,Standard Class,Medium,3,91.34100000000001,9,23.991,1.85
IN-2014-61820,Standard Class,Medium,2,130.56,6,23.64,7.67
IN-2014-61869,Standard Class,Medium,7,2516.049,31,315.129,146.19
IN-2014-61897,Same Day,High,1,26.2944,2,6.9144,2.46
IN-2014-61904,Second Class,High,1,341.9982,3,80.8182,59.9
IN-2014-61932,Same Day,Critical,3,1570.2,8,186.48000000000002,444.64
IN-2014-61939,Standard Class,Medium,1,150.66,3,54.18,16.04
IN-2014-61967,Standard Class,High,8,2980.1789999999996,42,-1779.801,293.59
IN-2014-61974,Standard Class,High,1,38.76,2,10.44,3.49
IN-2014-62023,Second Class,Medium,1,281.34,2,104.04,18.15
IN-2014-62135,Standard Class,Medium,1,418.35,5,204.9,26.42
IN-2014-62156,Second Class,Medium,1,877.38,7,394.8,116.78
IN-2014-62170,Standard Class,Medium,3,292.98,14,11.1,21.81
IN-2014-62219,Standard Class,Medium,1,153.684,2,44.364,11.7
IN-2014-62233,Second Class,High,1,82.296,3,16.416,15.4
IN-2014-62247,Standard Class,Medium,1,861.21,7,60.27,76.0
IN-2014-62254,Second Class,High,1,69.498,2,6.138,11.07
IN-2014-62268,Standard Class,Medium,1,59.94,5,3.24,1.91
IN-2014-62275,Second Class,High,2,267.45,5,30.869999999999997,36.21
IN-2014-62303,Second Class,High,5,570.9300000000001,21,156.14999999999998,88.63
IN-2014-62338,Standard Class,Medium,1,7.26,1,1.29,0.45
IN-2014-62366,Same Day,Medium,4,1291.47,20,310.41,160.48000000000002
IN-2014-62415,Standard Class,High,1,137.58,2,28.86,10.15
IN-2014-62604,Second Class,Medium,4,440.55899999999997,15,24.698999999999998,35.3
IN-2014-62625,Standard Class,Medium,1,108.7881,1,14.4081,8.33
IN-2014-62660,Standard Class,High,1,143.1,2,9.96,12.2
IN-2014-62667,Standard Class,Medium,1,263.412,6,99.432,19.84
IN-2014-62709,Second Class,High,3,556.53,7,96.36,112.4
IN-2014-62716,Standard Class,Medium,1,109.8,2,43.92,11.12
IN-2014-62730,Standard Class,Medium,2,333.4839,7,-69.7161,28.97
IN-2014-62800,Standard Class,Medium,3,270.036,16,17.676,19.61
IN-2014-62849,Standard Class,Medium,2,947.67,7,204.42,98.07000000000001
IN-2014-62863,Standard Class,High,3,253.341,9,53.661,25.15
