ProductID,Category,Sub-Category,NumberOfCustomers,TotalSales,TotalQuantity,TotalProfit,TotalShippingCost
OFF-PA-10000300,Office Supplies,Paper,4,301.014,12,105.5394,40.25
OFF-PA-10000301,Office Supplies,Paper,3,138.51,11,-30.78,13.52
OFF-PA-10000302,Office Supplies,Paper,9,508.872,21,138.43200000000002,51.42
OFF-PA-10000304,Office Supplies,Paper,6,121.82400000000001,22,47.6928,17.14
OFF-PA-10000308,Office Supplies,Paper,1,16.896,4,5.28,0.85
OFF-PA-10000312,Office Supplies,Paper,2,182.72,10,59.384,21.68
OFF-PA-10000317,Office Supplies,Paper,2,255.498,10,123.798,29.12
OFF-PA-10000318,Office Supplies,Paper,6,456.472,31,81.152,26.4
OFF-PA-10000320,Office Supplies,Paper,3,87.36,9,27.779999999999998,6.68
OFF-PA-10000327,Office Supplies,Paper,6,113.848,28,47.936,13.71
OFF-PA-10000344,Office Supplies,Paper,10,700.3392,40,277.9392,42.92
OFF-PA-10000349,Office Supplies,Paper,9,118.524,25,52.539,13.45
OFF-PA-10000350,Office Supplies,Paper,2,51.36,6,24.139200000000002,4.3
OFF-PA-10000354,Office Supplies,Paper,1,14.8,2,-18.52,2.47
OFF-PA-10000357,Office Supplies,Paper,16,2269.2615,59,999.9135,278.45
OFF-PA-10000362,Office Supplies,Paper,8,210.392,25,33.392,27.87
OFF-PA-10000373,Office Supplies,Paper,1,294.66,6,102.96,86.12
OFF-PA-10000380,Office Supplies,Paper,8,281.892,37,127.602,21.71
OFF-PA-10000382,Office Supplies,Paper,4,468.624,16,173.904,55.99
OFF-PA-10000383,Office Supplies,Paper,6,459.888,20,-132.91199999999998,50.23
OFF-PA-10000393,Office Supplies,Paper,4,212.04,12,20.88,34.13
OFF-PA-10000418,Office Supplies,Paper,6,1782.4499999999998,19,746.532,206.74
OFF-PA-10000420,Office Supplies,Paper,1,42.024,3,-26.316,2.33
OFF-PA-10000423,Office Supplies,Paper,3,227.04,8,11.280000000000001,23.130000000000003
OFF-PA-10000450,Office Supplies,Paper,8,1028.079,32,386.79900000000004,99.4
OFF-PA-10000453,Office Supplies,Paper,9,1407.4926,30,448.9926,103.74000000000001
OFF-PA-10000466,Office Supplies,Paper,3,76.836,12,36.396,5.71
OFF-PA-10000474,Office Supplies,Paper,12,1105.728,34,467.0992,92.83
OFF-PA-10000476,Office Supplies,Paper,1,31.86,2,3.66,3.48
OFF-PA-10000477,Office Supplies,Paper,7,172.776,33,76.1832,14.74
OFF-PA-10000482,Office Supplies,Paper,6,1016.7919999999999,28,453.7624,99.56
OFF-PA-10000483,Office Supplies,Paper,4,415.132,15,159.547,58.099999999999994
OFF-PA-10000501,Office Supplies,Paper,3,231.856,10,94.36,9.6
OFF-PA-10000520,Office Supplies,Paper,5,110.16000000000001,19,46.1376,11.73
OFF-PA-10000522,Office Supplies,Paper,4,331.8,17,72.92999999999999,26.06
OFF-PA-10000527,Office Supplies,Paper,1,35.892,2,-0.048,4.55
OFF-PA-10000528,Office Supplies,Paper,4,70.752,14,30.096,8.35
OFF-PA-10000533,Office Supplies,Paper,5,83.712,15,30.738,7.84
OFF-PA-10000540,Office Supplies,Paper,6,478.72,24,81.75999999999999,40.72
OFF-PA-10000551,Office Supplies,Paper,3,54.908,11,25.848200000000002,6.359999999999999
OFF-PA-10000552,Office Supplies,Paper,5,84.24000000000001,15,33.696,12.65
OFF-PA-10000556,Office Supplies,Paper,2,54.432,9,24.105600000000003,3.07
OFF-PA-10000562,Office Supplies,Paper,5,748.0740000000001,30,89.27399999999999,63.519999999999996
OFF-PA-10000565,Office Supplies,Paper,2,279.9,5,137.151,24.04
OFF-PA-10000575,Office Supplies,Paper,7,218.094,34,95.2656,21.38
OFF-PA-10000579,Office Supplies,Paper,7,1039.5,40,356.7,164.16
OFF-PA-10000587,Office Supplies,Paper,4,106.288,15,49.504000000000005,8.27
OFF-PA-10000588,Office Supplies,Paper,1,63.072,2,-36.828,12.8
OFF-PA-10000591,Office Supplies,Paper,11,1228.4,42,28.879999999999992,124.97
OFF-PA-10000595,Office Supplies,Paper,4,351.736,16,154.39839999999998,27.509999999999998
OFF-PA-10000601,Office Supplies,Paper,1,7.184,2,-5.056,0.41
OFF-PA-10000605,Office Supplies,Paper,3,49.708,9,23.177799999999998,3.3600000000000003
OFF-PA-10000644,Office Supplies,Paper,1,38.64,3,-39.66,2.76
OFF-PA-10000655,Office Supplies,Paper,1,33.6,2,4.02,7.22
OFF-PA-10000659,Office Supplies,Paper,7,501.392,39,221.8404,59.73
OFF-PA-10000673,Office Supplies,Paper,2,62.608000000000004,9,28.537599999999998,5.17
OFF-PA-10000675,Office Supplies,Paper,9,1565.818,40,729.622,134.47
OFF-PA-10000677,Office Supplies,Paper,7,235.04,22,88.08,22.66
OFF-PA-10000682,Office Supplies,Paper,4,60.112,12,24.7384,9.14
OFF-PA-10000694,Office Supplies,Paper,4,233.14200000000002,14,6.3420000000000005,21.09
OFF-PA-10000697,Office Supplies,Paper,3,49.504,12,20.372799999999998,5.52
OFF-PA-10000705,Office Supplies,Paper,4,319.488,22,71.328,23.52
OFF-PA-10000721,Office Supplies,Paper,1,28.206,1,-6.594,2.81
OFF-PA-10000726,Office Supplies,Paper,4,160.336,19,65.1365,15.32
OFF-PA-10000731,Office Supplies,Paper,5,234.1647,15,19.9647,44.230000000000004
OFF-PA-10000740,Office Supplies,Paper,3,237.536,12,89.5328,22.42
OFF-PA-10000743,Office Supplies,Paper,6,130.928,20,61.455999999999996,16.43
OFF-PA-10000745,Office Supplies,Paper,6,182.088,20,22.088,16.51
OFF-PA-10000752,Office Supplies,Paper,4,334.02,19,136.8,53.41
OFF-PA-10000756,Office Supplies,Paper,3,256.23,9,122.85,24.15
OFF-PA-10000758,Office Supplies,Paper,1,67.86,2,0.0,3.83
OFF-PA-10000776,Office Supplies,Paper,5,503.664,13,193.614,55.53
OFF-PA-10000781,Office Supplies,Paper,5,260.384,18,82.184,24.86
OFF-PA-10000788,Office Supplies,Paper,6,95.904,18,35.2512,12.78
OFF-PA-10000791,Office Supplies,Paper,6,115.434,26,47.223,11.0
OFF-PA-10000806,Office Supplies,Paper,5,1097.2079999999999,20,526.212,112.85
OFF-PA-10000807,Office Supplies,Paper,3,70.19200000000001,17,31.629199999999997,4.12
OFF-PA-10000809,Office Supplies,Paper,4,60.912000000000006,11,23.846400000000003,5.32
OFF-PA-10000816,Office Supplies,Paper,4,132.345,10,6.044999999999999,19.43
OFF-PA-10000824,Office Supplies,Paper,1,35.856,2,-9.564,4.03
OFF-PA-10000827,Office Supplies,Paper,3,133.2,8,-30.96,7.99
OFF-PA-10000850,Office Supplies,Paper,6,389.58,28,-16.98,47.85
OFF-PA-10000859,Office Supplies,Paper,2,18.308,5,8.358,1.0999999999999999
OFF-PA-10000863,Office Supplies,Paper,8,206.04,22,-18.36,25.080000000000002
OFF-PA-10000867,Office Supplies,Paper,6,299.396,19,59.616,43.03
OFF-PA-10000871,Office Supplies,Paper,1,235.05,5,7.05,36.16
OFF-PA-10000872,Office Supplies,Paper,7,217.11599999999999,26,-7.004,49.85
OFF-PA-10000876,Office Supplies,Paper,5,265.62,10,27.72,22.87
OFF-PA-10000878,Office Supplies,Paper,4,441.48,13,185.25,78.65
OFF-PA-10000908,Office Supplies,Paper,9,1173.465,45,223.065,132.49
OFF-PA-10000915,Office Supplies,Paper,3,173.06799999999998,12,-11.491999999999999,23.17
OFF-PA-10000919,Office Supplies,Paper,1,155.04,4,75.9696,3.7
OFF-PA-10000924,Office Supplies,Paper,4,322.812,14,-8.988,33.76
OFF-PA-10000935,Office Supplies,Paper,5,245.44,12,15.76,30.83
OFF-PA-10000944,Office Supplies,Paper,3,135.6576,5,10.1076,11.030000000000001
OFF-PA-10000947,Office Supplies,Paper,3,148.392,17,1.8519999999999994,19.150000000000002
OFF-PA-10000951,Office Supplies,Paper,7,588.8256,22,-86.3544,55.589999999999996
OFF-PA-10000955,Office Supplies,Paper,3,37.932,7,13.2108,2.77
OFF-PA-10000960,Office Supplies,Paper,4,125.28,14,16.36,13.51
OFF-PA-10000961,Office Supplies,Paper,5,250.20000000000002,15,7.199999999999999,47.35
OFF-PA-10000976,Office Supplies,Paper,1,102.5868,4,-89.0532,14.81
OFF-PA-10000994,Office Supplies,Paper,17,3289.842,59,1432.766,381.84000000000003
OFF-PA-10001001,Office Supplies,Paper,1,93.248,4,31.4712,3.28
OFF-PA-10001004,Office Supplies,Paper,6,427.336,42,111.496,44.85
OFF-PA-10001006,Office Supplies,Paper,8,700.3482,38,247.7682,47.29
OFF-PA-10001019,Office Supplies,Paper,8,543.456,32,204.5952,60.21
OFF-PA-10001033,Office Supplies,Paper,11,1434.65,39,619.3589,141.35
OFF-PA-10001085,Office Supplies,Paper,1,42.48,6,-47.88,8.43
OFF-PA-10001086,Office Supplies,Paper,5,870.7545,21,106.5645,63.12
OFF-PA-10001091,Office Supplies,Paper,8,550.368,32,177.248,58.12
OFF-PA-10001115,Office Supplies,Paper,1,43.488,9,-13.212,3.21
OFF-PA-10001125,Office Supplies,Paper,8,1102.888,41,404.289,103.63
OFF-PA-10001142,Office Supplies,Paper,1,203.58,6,46.8,16.94
OFF-PA-10001144,Office Supplies,Paper,5,865.4879999999999,17,375.0448,100.69
OFF-PA-10001164,Office Supplies,Paper,2,158.0,10,74.2,15.46
OFF-PA-10001166,Office Supplies,Paper,9,222.432,28,81.8424,19.34
OFF-PA-10001170,Office Supplies,Paper,7,525.64,17,68.0,85.35
OFF-PA-10001178,Office Supplies,Paper,6,662.9000000000001,35,284.9,46.54
OFF-PA-10001184,Office Supplies,Paper,6,138.736,24,65.54079999999999,14.65
OFF-PA-10001204,Office Supplies,Paper,5,46.464,10,17.424,4.42
OFF-PA-10001212,Office Supplies,Paper,6,425.88,21,131.67,35.27
OFF-PA-10001215,Office Supplies,Paper,3,77.088,17,27.72,8.99
OFF-PA-10001223,Office Supplies,Paper,3,881.244,19,310.674,75.71
OFF-PA-10001236,Office Supplies,Paper,4,270.2646,14,-24.9954,31.560000000000002
OFF-PA-10001243,Office Supplies,Paper,2,29.900000000000002,5,14.651,4.0
OFF-PA-10001246,Office Supplies,Paper,2,45.36,7,21.7728,5.140000000000001
OFF-PA-10001258,Office Supplies,Paper,6,1962.12,43,12.929999999999996,155.37
OFF-PA-10001259,Office Supplies,Paper,1,35.64,2,2.34,4.98
OFF-PA-10001260,Office Supplies,Paper,2,88.11,11,39.6495,4.3
OFF-PA-10001274,Office Supplies,Paper,2,18.25,5,8.5775,2.28
OFF-PA-10001275,Office Supplies,Paper,2,100.008,4,34.368,9.06
OFF-PA-10001281,Office Supplies,Paper,1,191.6,4,91.968,42.83
OFF-PA-10001283,Office Supplies,Paper,9,278.0,29,90.66,28.91
OFF-PA-10001289,Office Supplies,Paper,8,1279.08,37,547.6788,175.33
OFF-PA-10001293,Office Supplies,Paper,3,79.05600000000001,13,35.2512,5.27
OFF-PA-10001294,Office Supplies,Paper,2,242.55,5,33.9,35.81
OFF-PA-10001295,Office Supplies,Paper,7,405.95799999999997,24,169.2124,33.230000000000004
OFF-PA-10001301,Office Supplies,Paper,6,312.0,11,13.349999999999998,29.1
OFF-PA-10001302,Office Supplies,Paper,1,32.76,4,5.4,2.44
OFF-PA-10001307,Office Supplies,Paper,4,54.599999999999994,15,22.47,8.42
OFF-PA-10001323,Office Supplies,Paper,4,556.29,21,99.53999999999999,42.58
OFF-PA-10001327,Office Supplies,Paper,4,550.962,16,-153.19799999999998,52.79
OFF-PA-10001348,Office Supplies,Paper,1,61.44,2,24.54,19.4
OFF-PA-10001351,Office Supplies,Paper,1,28.692,2,4.272,5.18
OFF-PA-10001357,Office Supplies,Paper,5,651.4399999999999,14,302.728,55.800000000000004
OFF-PA-10001363,Office Supplies,Paper,5,294.71999999999997,24,138.5184,30.9
OFF-PA-10001370,Office Supplies,Paper,3,179.1015,10,-8.698500000000003,28.05
OFF-PA-10001371,Office Supplies,Paper,3,274.32,10,-3.18,47.25
OFF-PA-10001385,Office Supplies,Paper,9,353.4,32,74.36,48.2
OFF-PA-10001409,Office Supplies,Paper,1,14.688,3,-11.772,1.56
OFF-PA-10001421,Office Supplies,Paper,1,25.308,2,4.188,2.63
OFF-PA-10001445,Office Supplies,Paper,2,419.31,9,201.15,50.02
OFF-PA-10001448,Office Supplies,Paper,1,7.008,1,-6.312,0.36
OFF-PA-10001450,Office Supplies,Paper,1,19.92,4,9.7608,2.98
OFF-PA-10001456,Office Supplies,Paper,5,190.72,16,13.12,22.939999999999998
OFF-PA-10001457,Office Supplies,Paper,2,186.49599999999998,14,72.7936,11.18
OFF-PA-10001461,Office Supplies,Paper,2,86.84,14,38.2096,13.0
OFF-PA-10001466,Office Supplies,Paper,4,552.42,18,253.8,80.34
OFF-PA-10001470,Office Supplies,Paper,7,465.5,26,170.14,60.56
OFF-PA-10001471,Office Supplies,Paper,4,116.96000000000001,16,53.8016,12.11
OFF-PA-10001492,Office Supplies,Paper,5,403.785,17,1.904999999999994,46.94
OFF-PA-10001495,Office Supplies,Paper,3,96.58,11,5.720000000000001,9.49
OFF-PA-10001497,Office Supplies,Paper,9,1261.404,29,426.7416,205.54
OFF-PA-10001509,Office Supplies,Paper,5,268.5,30,123.51,34.16
OFF-PA-10001516,Office Supplies,Paper,8,322.368,25,-10.631999999999998,32.52
OFF-PA-10001523,Office Supplies,Paper,4,353.25,8,85.65,41.66
OFF-PA-10001526,Office Supplies,Paper,8,114.54,28,43.4256,13.950000000000001
OFF-PA-10001531,Office Supplies,Paper,1,26.415,3,-2.115,3.04
OFF-PA-10001534,Office Supplies,Paper,5,127.008,21,56.2464,9.55
OFF-PA-10001536,Office Supplies,Paper,10,866.76,32,409.8,132.99
OFF-PA-10001537,Office Supplies,Paper,2,118.8,6,15.299999999999999,8.24
OFF-PA-10001560,Office Supplies,Paper,5,80.936,15,32.918,6.51
OFF-PA-10001569,Office Supplies,Paper,4,120.528,19,56.505599999999994,18.89
OFF-PA-10001576,Office Supplies,Paper,5,177.76,26,-58.84,30.72
OFF-PA-10001578,Office Supplies,Paper,1,111.84,4,41.28,12.6
OFF-PA-10001583,Office Supplies,Paper,2,49.980000000000004,7,22.7115,4.25
OFF-PA-10001593,Office Supplies,Paper,5,136.344,25,54.119,11.0
OFF-PA-10001595,Office Supplies,Paper,1,59.4,3,0.0,4.07
OFF-PA-10001609,Office Supplies,Paper,6,73.696,25,29.281,7.24
OFF-PA-10001620,Office Supplies,Paper,3,152.01,9,62.1,18.7
OFF-PA-10001622,Office Supplies,Paper,4,38.136,9,15.663,3.3099999999999996
OFF-PA-10001639,Office Supplies,Paper,7,155.736,25,63.5556,16.94
OFF-PA-10001650,Office Supplies,Paper,4,360.549,18,162.369,38.46
OFF-PA-10001653,Office Supplies,Paper,4,172.0332,15,-65.1168,29.67
OFF-PA-10001656,Office Supplies,Paper,1,55.6,4,13.84,3.73
OFF-PA-10001661,Office Supplies,Paper,8,894.132,29,101.0526,122.58
OFF-PA-10001662,Office Supplies,Paper,6,697.086,24,239.166,43.94
OFF-PA-10001667,Office Supplies,Paper,8,169.832,32,64.584,16.55
OFF-PA-10001685,Office Supplies,Paper,11,476.988,56,177.4374,44.370000000000005
OFF-PA-10001686,Office Supplies,Paper,5,475.44,28,180.6,91.35
OFF-PA-10001691,Office Supplies,Paper,1,35.748,2,-17.292,1.29
OFF-PA-10001708,Office Supplies,Paper,7,432.64,24,38.08,39.32
OFF-PA-10001712,Office Supplies,Paper,3,149.85000000000002,15,67.4325,29.450000000000003
OFF-PA-10001720,Office Supplies,Paper,5,428.36400000000003,31,145.644,36.43
OFF-PA-10001722,Office Supplies,Paper,5,452.58,19,117.41999999999999,74.19
OFF-PA-10001725,Office Supplies,Paper,2,178.296,5,79.458,14.24
OFF-PA-10001733,Office Supplies,Paper,1,26.88,2,9.9,4.3
OFF-PA-10001735,Office Supplies,Paper,2,392.88,8,62.64,94.49
OFF-PA-10001736,Office Supplies,Paper,6,772.394,23,324.1964,57.65
OFF-PA-10001745,Office Supplies,Paper,3,108.416,17,44.985600000000005,11.89
OFF-PA-10001752,Office Supplies,Paper,3,32.868,7,15.0894,2.1
OFF-PA-10001758,Office Supplies,Paper,6,675.45,24,59.85,70.67
OFF-PA-10001761,Office Supplies,Paper,7,237.492,17,77.692,18.6
OFF-PA-10001763,Office Supplies,Paper,2,49.95,5,22.4775,7.65
OFF-PA-10001776,Office Supplies,Paper,9,246.582,28,109.01520000000001,18.12
OFF-PA-10001790,Office Supplies,Paper,5,586.088,14,236.3568,77.35
OFF-PA-10001795,Office Supplies,Paper,3,252.174,13,-26.286,41.36
OFF-PA-10001800,Office Supplies,Paper,8,145.15200000000002,25,60.912,19.91
OFF-PA-10001801,Office Supplies,Paper,8,250.924,36,103.17660000000001,22.86
OFF-PA-10001804,Office Supplies,Paper,8,164.328,27,70.54079999999999,13.86
OFF-PA-10001815,Office Supplies,Paper,5,960.8,20,461.184,97.75
OFF-PA-10001818,Office Supplies,Paper,6,800.748,26,121.368,57.41
OFF-PA-10001826,Office Supplies,Paper,2,40.176,7,16.5888,4.11
OFF-PA-10001835,Office Supplies,Paper,7,671.1354,24,-143.18460000000002,42.78
OFF-PA-10001837,Office Supplies,Paper,2,36.288,7,12.700800000000001,1.98
OFF-PA-10001838,Office Supplies,Paper,10,132.888,24,60.9168,20.28
OFF-PA-10001844,Office Supplies,Paper,4,252.144,12,85.824,25.64
OFF-PA-10001846,Office Supplies,Paper,5,69.36,14,28.090799999999998,8.12
OFF-PA-10001849,Office Supplies,Paper,1,57.996,2,-30.024,5.09
OFF-PA-10001850,Office Supplies,Paper,3,198.28679999999997,8,49.2468,31.18
OFF-PA-10001858,Office Supplies,Paper,2,252.3,10,40.2,10.09
OFF-PA-10001869,Office Supplies,Paper,3,474.6,14,70.98,59.239999999999995
OFF-PA-10001870,Office Supplies,Paper,8,171.072,28,76.7232,12.979999999999999
OFF-PA-10001878,Office Supplies,Paper,12,1791.57,45,599.301,148.1
OFF-PA-10001892,Office Supplies,Paper,5,110.016,17,43.7772,16.04
OFF-PA-10001905,Office Supplies,Paper,2,204.9,10,28.5,24.89
OFF-PA-10001934,Office Supplies,Paper,8,147.744,24,68.4288,20.79
OFF-PA-10001937,Office Supplies,Paper,7,124.416,24,43.5456,16.43
OFF-PA-10001944,Office Supplies,Paper,4,344.3724,13,-12.087599999999998,44.6
OFF-PA-10001947,Office Supplies,Paper,4,57.408,10,26.91,7.38
OFF-PA-10001950,Office Supplies,Paper,5,200.16,26,80.898,33.78
OFF-PA-10001952,Office Supplies,Paper,2,82.22399999999999,4,32.8896,10.42
OFF-PA-10001954,Office Supplies,Paper,4,721.744,33,314.73519999999996,78.27
OFF-PA-10001968,Office Supplies,Paper,8,618.4035,27,79.7535,88.05
OFF-PA-10001970,Office Supplies,Paper,18,2167.348,70,1006.4352,201.55
OFF-PA-10001971,Office Supplies,Paper,9,1004.67,36,135.99,99.14
OFF-PA-10001972,Office Supplies,Paper,15,434.656,57,112.3808,58.54
OFF-PA-10001977,Office Supplies,Paper,4,443.84,9,184.1936,50.68
OFF-PA-10001979,Office Supplies,Paper,2,338.85,16,83.01,26.830000000000002
OFF-PA-10001994,Office Supplies,Paper,3,121.392,6,48.5568,24.11
OFF-PA-10002001,Office Supplies,Paper,1,12.96,2,6.3504,1.07
OFF-PA-10002005,Office Supplies,Paper,9,196.99200000000002,33,85.7952,25.24
OFF-PA-10002011,Office Supplies,Paper,6,253.99200000000002,28,0.8719999999999999,26.2
OFF-PA-10002022,Office Supplies,Paper,7,336.52230000000003,19,-115.48769999999999,46.24
OFF-PA-10002033,Office Supplies,Paper,6,819.468,25,249.968,107.92999999999999
OFF-PA-10002036,Office Supplies,Paper,5,138.672,24,59.3568,13.14
OFF-PA-10002040,Office Supplies,Paper,5,697.2,16,-4.079999999999998,64.88
OFF-PA-10002043,Office Supplies,Paper,4,551.88,12,91.44,52.64
OFF-PA-10002047,Office Supplies,Paper,7,1596.9119999999998,34,25.09199999999999,124.07000000000001
OFF-PA-10002073,Office Supplies,Paper,6,475.9452,24,170.6652,51.21
OFF-PA-10002101,Office Supplies,Paper,1,73.35,5,27.75,4.63
OFF-PA-10002105,Office Supplies,Paper,3,58.32,9,27.9936,5.09
OFF-PA-10002109,Office Supplies,Paper,8,510.688,30,-118.9136,43.97
OFF-PA-10002120,Office Supplies,Paper,3,516.624,10,236.32799999999997,68.68
OFF-PA-10002137,Office Supplies,Paper,7,262.964,35,113.199,23.54
OFF-PA-10002160,Office Supplies,Paper,8,174.556,34,74.33080000000001,20.27
OFF-PA-10002193,Office Supplies,Paper,1,23.56,5,-20.04,0.52
OFF-PA-10002195,Office Supplies,Paper,12,168.464,33,71.0412,18.02
OFF-PA-10002196,Office Supplies,Paper,6,568.8,26,174.12,120.76
OFF-PA-10002218,Office Supplies,Paper,1,130.56,4,7.8,10.86
OFF-PA-10002219,Office Supplies,Paper,6,434.88,42,170.28,48.82
OFF-PA-10002222,Office Supplies,Paper,6,593.84,27,260.83279999999996,49.92
OFF-PA-10002230,Office Supplies,Paper,4,67.72800000000001,16,27.0912,12.67
OFF-PA-10002231,Office Supplies,Paper,1,47.616,6,-70.344,3.89
OFF-PA-10002237,Office Supplies,Paper,7,343.2,28,150.56,40.76
OFF-PA-10002245,Office Supplies,Paper,7,191.36,33,82.82300000000001,15.98
OFF-PA-10002246,Office Supplies,Paper,6,119.97,22,47.601,15.42
OFF-PA-10002248,Office Supplies,Paper,7,759.24,36,371.52,110.09
OFF-PA-10002250,Office Supplies,Paper,6,138.532,26,59.1696,12.879999999999999
OFF-PA-10002254,Office Supplies,Paper,7,881.092,37,354.0196,112.03
OFF-PA-10002258,Office Supplies,Paper,1,7.448,1,-3.912,0.38
OFF-PA-10002259,Office Supplies,Paper,3,76.092,8,29.5416,9.16
OFF-PA-10002262,Office Supplies,Paper,6,142.56,22,68.4288,8.700000000000001
OFF-PA-10002292,Office Supplies,Paper,2,207.9,7,93.45,13.75
OFF-PA-10002295,Office Supplies,Paper,5,347.044,11,116.48400000000001,19.15
OFF-PA-10002303,Office Supplies,Paper,3,119.04,12,0.96,12.11
OFF-PA-10002319,Office Supplies,Paper,6,573.648,16,257.3664,47.94
OFF-PA-10002328,Office Supplies,Paper,4,129.22,17,-16.3,13.18
OFF-PA-10002333,Office Supplies,Paper,1,15.552,3,5.6376,1.71
OFF-PA-10002338,Office Supplies,Paper,8,681.849,49,242.31900000000002,49.589999999999996
OFF-PA-10002352,Office Supplies,Paper,2,40.410000000000004,3,6.84,2.6399999999999997
OFF-PA-10002356,Office Supplies,Paper,1,39.51,3,17.73,7.0
OFF-PA-10002360,Office Supplies,Paper,5,402.636,21,-63.14400000000001,28.88
OFF-PA-10002363,Office Supplies,Paper,6,322.376,24,95.816,24.689999999999998
OFF-PA-10002365,Office Supplies,Paper,5,89.424,15,38.88,8.44
OFF-PA-10002369,Office Supplies,Paper,1,89.28,6,19.62,11.39
OFF-PA-10002370,Office Supplies,Paper,3,80.2053,8,-16.7547,7.31
OFF-PA-10002371,Office Supplies,Paper,2,195.51,7,70.35,14.02
OFF-PA-10002372,Office Supplies,Paper,10,605.88,35,9.479999999999993,58.51
OFF-PA-10002373,Office Supplies,Paper,6,514.026,35,-24.624000000000002,33.72
OFF-PA-10002377,Office Supplies,Paper,13,1004.652,52,415.284,134.47
OFF-PA-10002382,Office Supplies,Paper,8,668.028,43,-30.292,104.26
OFF-PA-10002394,Office Supplies,Paper,2,174.636,7,48.635999999999996,19.35
OFF-PA-10002396,Office Supplies,Paper,6,250.32,14,67.2,43.19
OFF-PA-10002416,Office Supplies,Paper,7,301.2735,25,-127.7265,37.25
OFF-PA-10002418,Office Supplies,Paper,4,238.56,15,14.159999999999998,10.48
OFF-PA-10002421,Office Supplies,Paper,4,284.382,15,108.336,31.08
OFF-PA-10002461,Office Supplies,Paper,3,129.45600000000002,13,-6.263999999999996,19.68
OFF-PA-10002464,Office Supplies,Paper,8,364.024,32,59.4558,77.25
OFF-PA-10002473,Office Supplies,Paper,3,384.88,17,42.16,35.08
OFF-PA-10002477,Office Supplies,Paper,6,528.4110000000001,23,247.581,46.27
OFF-PA-10002479,Office Supplies,Paper,17,1215.9444,57,408.7344,118.96
OFF-PA-10002488,Office Supplies,Paper,4,133.584,12,-9.456,16.64
OFF-PA-10002499,Office Supplies,Paper,2,244.7,5,122.35,20.35
OFF-PA-10002514,Office Supplies,Paper,5,316.602,28,58.722,22.54
OFF-PA-10002516,Office Supplies,Paper,3,281.82,7,-44.730000000000004,27.27
OFF-PA-10002520,Office Supplies,Paper,4,507.15,11,235.89,104.01
OFF-PA-10002522,Office Supplies,Paper,2,134.64,8,-3.2799999999999976,19.810000000000002
OFF-PA-10002524,Office Supplies,Paper,6,673.317,24,277.317,136.14000000000001
OFF-PA-10002534,Office Supplies,Paper,2,192.78,12,51.66,20.9
OFF-PA-10002539,Office Supplies,Paper,4,511.58799999999997,18,110.908,49.92
